YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS,1
2012,Austin Energy Transmission and Distribution,1000851,721 Barton Springs Road,30.25898,-97.75186,Austin,TRAVIS COUNTY,TX,78704,city of Austin (100%),10994,DD,11
2012,Avago Technologies,1008734,4380 Ziegler Road,40.5236,-105.02021,Fort Collins,LARIMER COUNTY,CO,80525,Avago Technologies U.S. Inc. (100%),49406,"C,I",11
2012,Avista Corporation,1010805,1411 E.Mission,47.675155,-117.387747,Spokane,SPOKANE COUNTY,WA,99220,AVISTA CORP (100%),8260,DD,11
2012,BP Whiting Business Unit,1007339,2815 INDIANAPOLIS BLVD,41.6703,-87.4803,WHITING,Lake,IN,46394,BP AMERICA INC (100%),347,"C,D,DD,MM,P,Y",11
2012,Baltimore Gas & Electric Company,1010790,2900 Lord Baltimore Drive,39.33318,-76.75268,Baltimore,BALTIMORE COUNTY,MD,21244,EXELON CORP (100%),3308,DD,11
2012,Bonneville Power Administration - Transmission,1005611,5411 NE Hwy 99,45.6616,-122.6572,Vancouver,CLARK COUNTY,WA,98663,,73402,DD,11
2012,Brazos District Headquarters,1007533,7616 Bagby Avenue PO Box 2585,31.472425,-97.179548,Waco,MCLENNAN COUNTY,TX,76702,BRAZOS ELECTRIC POWER COOPERATIVE INC (100%),3388,DD,11
2012,CENTURY ALUMINUM OF KENTUCKY,1006853,1627 STATE ROUTE 3543,37.944999,-86.787778,HAWESVILLE,HANCOCK COUNTY,KY,42348,CENTURY ALUMINUM CO INC (100%),566230,"C,F",11
2012,CHEMOURS CHAMBERS WORKS,1002618,"67 Canal Road, PO Box 9001",39.691667,-75.508333,DEEPWATER,SALEM COUNTY,NJ,8023,E I DU PONT DE NEMOURS & CO (100%),839587,"C,L,OO,TT",11
2012,CHEMOURS COMPANY - FAYETTEVILLE WORKS,1006145,22828 NC HIGHWAY 87 WEST,34.840301,-78.838889,FAYETTEVILLE,BLADEN COUNTY,NC,28306,E I DU PONT DE NEMOURS & CO (100%),366737,"C,L,OO",11
2012,CHEMOURS EL DORADO,1003890,322 SOUTHFIELD CUTOFF,33.11,-92.675,EL DORADO,UNION COUNTY,AR,71730,E I DU PONT DE NEMOURS & CO (100%),57764,"C,L,OO",11
2012,CHEMOURS LOUISVILLE WORKS,1004133,4200 CAMP GROUND ROAD,38.21229,-85.83975,LOUISVILLE,JEFFERSON COUNTY,KY,40216,E.I. du Pont de Nemours and Company (100%),3320343,"C,L,O,OO,TT",11
2012,CHEMOURS WASHINGTON WORKS,1002176,8480 DUPONT ROAD,39.26944,-81.67,WASHINGTON,WOOD COUNTY,WV,26181,E I DU PONT DE NEMOURS & CO (100%),682861,"C,L,O,OO",11
2012,CL&P/WMECO,1008322,107 Selden Street,41.648374,-72.727969,Berlin,HARTFORD COUNTY,CT,6037,NORTHEAST UTILITIES (100%),22073,DD,11
2012,CON EDISON - ELECTRIC TRANSMISSION & DISTRIBUTION SYSTEM,1006158,4 Irving Place,40.7341,-73.98868,New York,NEW YORK COUNTY,NY,10003,CONSOLIDATED EDISON INC (100%),179842,DD,11
2012,CONSOLIDATE PRECISION PRODUCTS - MINNEAPOLIS OPERATION,1002358,8701 HARRIET AVE. S.,44.84614,-93.28603,BLOOMINGTON,HENNEPIN COUNTY,MN,55420,Consolidated Precision Products (100%),16651,"C,T",11
2012,CPS Energy SF6 Equipment,1009000,145 Navarro,29.42243,-98.49045,San Antonio,BEXAR COUNTY,TX,78205,CPS ENERGY (100%),1083,DD,11
2012,"CenterPoint Energy Houston Electric, LLC substations",1008343,"4500 South Shaver, Building D",29.639182,-95.208525,Houston,HARRIS COUNTY,TX,77034,CENTERPOINT ENERGY INC (100%),11069,DD,11
2012,Central Maine Power Company,1010115,83 Edison Drive,44.312562,-69.818399,Augusta,KENNEBEC,ME,4336,IBERDROLA USA INC (100%),1386,DD,11
2012,Century Aluminum Sebree LLC,1006666,9404 STATE ROUTE 2096,37.6569,-87.5006,Robards,HENDERSON COUNTY,KY,42452,ALCAN PRIMARY PRODUCTS CORP (100%),266733,"C,F",11
2012,"Century Aluminum of South Carolina, Inc.",1002112,3575 HIGHWAY 52,33.051743,-80.054289,GOOSE CREEK,BERKELEY COUNTY,SC,29445,Alcoa Inc (50.333%); Century Aluminum Company (49.667%),65020,"C,F",11
2012,Chemours - Corpus Christi Plant,1006314,2500 4th Street,27.875556,-97.244722,Gregory,SAN PATRICIO,TX,78359,E I DU PONT DE NEMOURS & CO (100%),29501,"C,L,OO",11
2012,Chicago White Metal Castings Inc,1009927,649 N Route 83,41.73701,-87.98919,Bensenville,DUPAGE,IL,60106,"Chicago White Metal Casting, Inc (100%)",22536,T,11
2012,Clark Energy Center,1009507,6520 Glass Factory Road,43.17781,-75.22843,Marcy,ONEIDA COUNTY,NY,13403,New York Power Authority (100%),11553,DD,11
2012,Cleco Power T&D,1004664,2030 Donahue Ferry Road,31.33924,-92.41847,Pineville,RAPIDES PARISH,LA,71360,CLECO CORP (100%),10935,DD,11
2012,"Cogen Technologies Linden Venture, L.P.",1009583,,40.633328,-74.212781,Linden,UNION COUNTY,NJ,7036,GENERAL ELECTRIC CO (GE CO) (100%),4257,DD,11
2012,Colorado Springs Utilities - Transmission and Distribution System,1010253,121 S. Tejon St,38.83115,-104.82368,Colorado Springs,EL PASO COUNTY,CO,80903,COLORADO SPRINGS UTILITIES (100%),1078,DD,11
2012,ComEd,1010027,2 Lincoln Centre,41.84676,-87.98512,Oakbrook Terrace,DUPAGE COUNTY,IL,60181,EXELON CORP (100%),5461,DD,11
2012,Continental Casting LLC,1010215,7063 County Road 328,39.798983,-91.51461,Palmyra,MARION COUNTY,MO,63461,Continental Casting LLC (100%),14795,"C,T",11
2012,"Cree, Inc",1005759,4600 Silicon Dr.,35.900233,-78.840783,Durham,DURHAM COUNTY,NC,27703,"Cree, Inc (100%)",51403,"C,I",11
2012,Cypress Semiconductor,1010141,5204 EAST BEN WHITE BLVD,30.2175,-97.723056,AUSTIN,TRAVIS COUNTY,TX,78741,Spansion Inc. (100%),81993,"C,I",11
2012,DAIKIN AMERICA INC.,1005062,905 STATE DOCKS ROAD,34.62996,-87.03844,DECATUR,MORGAN COUNTY,AL,35601,"Daikin America, Inc (100%)",261542,"C,L,O,OO",11
2012,DOW TEXAS OPERATIONS FREEPORT,1002040,2301 N. BRAZOSPORT BLVD. BUILDING B-101,28.9792,-95.3549,FREEPORT,BRAZORIA COUNTY,TX,77541,THE DOW CHEMICAL CO (100%),6826,"C,DD,TT,W,X",11
2012,Delmarva Power & Light Company,1009703,401 Eagle Run Road,39.67317,-75.66861,Newark,NEW CASTLE COUNTY,DE,19702,PEPCO HOLDINGS INC (100%),43359,DD,11
2012,Duke Energy Power Delivery Carolinas,1009685,526 South Church St,35.22476,-80.84901,Charlotte,MECKLENBURG COUNTY,NC,28202,DUKE ENERGY CORP (100%),216374,DD,11
2012,Duke Energy Power Delivery Midwest,1009540,139 East Fourth Street,39.10036,-84.50994,Cincinnati,HAMILTON COUNTY,OH,45202,DUKE ENERGY CORP (100%),70657,DD,11
2012,Duquesne Light Company,1009789,"2825 New Beaver Avenue, N6-TNG",40.466533,-80.036721,Pittsburgh,ALLEGHENY COUNTY,PA,15233,Duquesne Light Company (100%),9870,DD,11
2012,East Garden City Substation,1008769,595 Stewart Avenue,40.731721,-73.611541,Garden City,NASSAU,NY,11599,New York Power Authority (100%),3083,DD,11
2012,East Kentucky Power Transmission System,1001695,4775 Lexington Road,38.02152,-84.25715,Winchester,CLARK COUNTY,KY,40391,East Kentucky Power Cooperative (100%),23288,DD,11
2012,Eastman Kodak - Kodak Park,1001199,1669 LAKE AVE,43.1969,-77.6289,ROCHESTER,Monroe,NY,14652,EASTMAN KODAK CO (100%),684,"C,I",11
2012,"Entergy Arkansas, Inc.",1009963,425 W. Capitol Avenue,34.74475,-92.27542,Little Rock,PULASKI COUNTY,AR,72201,Entergy (100%),28543,DD,11
2012,"Entergy Louisiana, LLC.",1010061,446 North Boulevard,30.44698,-91.18606,Baton Rouge,EAST BATON ROUGE PARISH,LA,70802,Entergy  (100%),92766,DD,11
2012,"Entergy Mississippi, Inc.",1010006,308 East Pearl Street,32.298627,-90.184226,Jackson,HINDS,MS,39201,Entergy (100%),17839,DD,11
2012,FPL Transmission and Distribution System,1003060,"2455 Port West Blvd, BLDG-E",26.768814,-80.101219,Riviera Beach,PALM BEACH COUNTY,FL,33407,NEXTERA ENERGY INC (100%),34797,DD,11
2012,Fairchild Semiconductor,1009581,333 Western Avenue,43.640687,-70.325903,South Portland,CUMBERLAND,ME,4106,Fairchild Semiconductor (100%),34469,"C,I",11
2012,Fairchild Semiconductor,1009580,125 Crestwood Drive,41.141875,-75.89487,Mountain Top,LUZERNE COUNTY,PA,18707,Fairchild Semiconductor (100%),27519,"C,I",11
2012,Fairchild Semiconductor,1009579,3333 West 9000 South,40.58775,-111.96951,West Jordan,SALT LAKE COUNTY,UT,84088,Fairchild Semiconductor Corp (100%),32417,"C,I",11
2012,FirstEnergy Substation Group,1009854,76 South Main Street,41.08312,-81.51766,Akron,SUMMIT COUNTY,OH,44308,FirstEnergy (100%),231926,DD,11
2012,G & W Electric Company,1009613,305 West Crossroads Parkway,41.67386,-88.07425,Bolingbrook,WILL,IL,60440,G & W Electric Company (100%),39207,"C,OO,QQ,SS",11
2012,GE's Grid Solutions,1000039,One Power Lane,40.124713,-79.930463,Charleroi,WASHINGTON,PA,15022,ALSTOM INC (100%),48822,"C,QQ,SS",11
2012,GLOBALFOUNDRIES U.S. 2 LLC - Vermont Facility,1003726,1000 RIVER STREET - B966,44.484097,-73.111188,ESSEX JUNCTION,CHITTENDEN COUNTY,VT,5452,IBM CORP (100%),320849,"C,I",11
2012,GLOBALFOUNDRIES U.S. Inc. Fab 8,1010586,400 Stone Break Road Extension,42.970089,-73.75437,Malta,SARATOGA,NY,12020,"GLOBALFOUNDRIES US, Inc. (100%)",6906,"C,I",11
2012,GLOBALFOUNDRIES US2 LLC East Fishkill Facility,1004300,2070 ROUTE 52,41.539703,-73.822454,HOPEWELL JUNCTION,DUTCHESS COUNTY,NY,12533,International Business Machines Corporation (100%),70407,"C,I",11
2012,General Motors Components Holdings LLC,1010579,2100 E. Lincoln Road,40.45534,-86.10347,Kokomo,HOWARD COUNTY,IN,46902,GENERAL MOTORS LLC (100%),17707,"C,I",11
2012,Georgia Transmission Corporation,1009791,2100 East Exchange Place,33.844,-84.24219,Tucker,DEKALB,GA,30084,Georgia Transmission Corporation (100%),5449,DD,11
2012,Gibbons Creek Steam Electric Station,1001032,12824 FM244,30.6167,-96.0778,ANDERSON,Grimes,TX,77830,City of Garland (47%); City of Bryan (21.7%); City of Denton  (21.3%); City of Greenville (10%),2554,"D,DD",11
2012,Gila River Power Station Switchyard,1003761,1250 East Watermelon Road,32.978219,-112.953541,Gila Bend,MARICOPA COUNTY,AZ,85337,"Entegra Power Group (50%); Sundevil Power Holdings, LLC (50%)",1778,DD,11
2012,Grand River Dam Authority Transmission Headquarters,1009804,635 Highway 69A,36.29621,-95.331165,Pryor,MAYES COUNTY,OK,74361,GRAND RIVER DAM AUTHORITY (100%),4074,DD,11
2012,Great River Energy,1008259,12300 Elm Creek Blvd.,45.09425,-93.43626,Maple Grove,HENNEPIN COUNTY,MN,55369,GREAT RIVER ENERGY (100%),10990,DD,11
2012,HECO Distribution and Transmission,1010344,820 Ward Avenue,21.30042,-157.85149,Honolulu,HONOLULU COUNTY,HI,96814,"HAWAIIAN ELECTRIC CO, INC (100%)",661,DD,11
2012,HONEYWELL INTERNATIONAL INC - BATON ROUGE PLANT,1000625,2966 LUPINE AVENUE,30.474444,-91.183056,BATON ROUGE,EAST BATON ROUGE,LA,70805,"HONEYWELL INTERNATIONAL, INC (100%)",2413022,"C,L,O,OO",11
2012,HONEYWELL INTERNATIONAL INC - GEISMAR COMPLEX,1006070,5525 HWY 3115,30.22847,-91.05435,GEISMAR,IBERVILLE PARISH,LA,70734,"HONEYWELL INTERNATIONAL, INC (100%)",594585,"C,L,O,OO",11
2012,Honeywell Aerospace - Plymouth,1010241,12001 Highway 55,44.99242,-93.433877,Plymouth,HENNEPIN,MN,55441,"HONEYWELL INTERNATIONAL, INC (100%)",41770,"C,I",11
2012,"IM Flash Technologies, LLC",1009556,4000 North Flash Drive,40.429165,-111.823859,Lehi,UTAH COUNTY,UT,84043,MICRON TECHNOLOGY INC (51%); Intel Corporation (49%),260594,"C,I",11
2012,INTEL CORPORATION - Ocotillo Campus,1004371,4500 SOUTH DOBSON ROAD,33.24549,-111.88068,CHANDLER,MARICOPA COUNTY,AZ,85248,INTEL CORP (100%),81101,"C,I",11
2012,INTEL CORPORATION - RIO RANCHO FACILITY,1003997,4100 SARA ROAD,35.23133,-106.65608,RIO RANCHO,SANDOVAL COUNTY,NM,87124,Intel Corporation (100%),155136,"C,I",11
2012,INTEL CORPORATION ALOHA CAMPUS,1009606,3585 S.W. 198TH AVENUE,45.493297,-122.88506,ALOHA,WASHINGTON COUNTY,OR,97007,INTEL CORP (100%),40623,"C,I",11
2012,INTEL CORPORATION RONLER ACRES CAMPUS,1004006,2501 NE Century Boulevard,45.543333,-122.917222,HILLSBORO,WASHINGTON,OR,97124,INTEL CORP (100%),161177,"C,I",11
2012,INTERMOUNTAIN CONVERTER STATION,1008732,850 W Brush Wellman Rd,39.5103,-112.5804,Delta,MILLARD COUNTY,UT,84624,Intermountain Power Agency (100%),2136,DD,11
2012,ITC Midwest,1009726,27175 Energy Way,42.4926,-83.44298,Novi,OAKLAND COUNTY,MI,48377,ITC Holdings Corp (100%),23386,DD,11
2012,ITC Transmission/Michigan Electric Transmission Company,1009725,27175 Energy Way,42.4926,-83.44298,Novi,OAKLAND COUNTY,MI,48377,ITC Holdings Corp (100%),21028,DD,11
2012,Idaho Power Company,1008754,1221 W. Idaho St.,43.61906,-116.20806,Boise,ADA COUNTY,ID,83702,Idaho Power Company (100%),13288,DD,11
2012,Imperial Irrigation District (SF6),1010231,333 E. Barioni Blvd.,32.84748,-115.56677,Imperial,IMPERIAL COUNTY,CA,92251,Imperial Irrigation District (100%),1170,DD,11
2012,Infineon Technologies Americas Corp,1009951,41915 Business Park Dr,33.49944,-117.16294,Temecula,RIVERSIDE COUNTY,CA,92590,International Rectifier (100%),21718,"C,I",11
2012,"Intel Massachusetts, Inc.",1009856,75 Reed Road,42.37938,-71.55696,Hudson,MIDDLESEX COUNTY,MA,1749,INTEL CORP (100%),27821,"C,I",11
2012,International Rectifier,1010349,330 Kansas Street,33.91826,-118.40052,El Segundo,LOS ANGELES COUNTY,CA,90245,INTERNATIONAL RECTIFIER (100%),1631,"C,I",11
2012,JEA Transmission & Distribution System,1004443,21 West Church Street,30.33015,-81.6576,Jacksonville,DUVAL COUNTY,FL,32202,JEA (100%),2107,DD,11
2012,"Jireh Semiconductor, Inc.",1008262,3131 Ne Brookwood Pkwy,45.547995,-122.931363,Hillsboro,WASHINGTON COUNTY,OR,97124,Alpha and Omega Semiconductor (100%),39751,"C,I",11
2012,KCP&L T&D,1010210,1200 Main Street,39.09991,-94.58319,Kansas City,JACKSON,MO,64105,GREAT PLAINS ENERGY INC (100%),11332,DD,11
2012,LCRA Transmission Services,1009894,3700 Lake Austin Blvd,30.29394,-97.78362,Austin,TRAVIS COUNTY,TX,78703,LOWER COLORADO RIVER AUTHORITY (100%),2421,DD,11
2012,"LG&E and KU Energy, LLC - Subpart DD SF6",1009765,220 West Main Street,38.25634,-85.75418,Louisville,JEFFERSON COUNTY,KY,40202,"LG&E and KU Energy, LLC-Subpart DD SF6 (100%)",41528,DD,11
2012,LIPA T&D System,1009868,333 Earle Ovington Blvd,40.724276,-73.59322,Uniondale,NASSAU,NY,11553,Long Island Power Authority  (100%),8459,DD,11
2012,Los Angeles Department of Water and Power - electric power transmission & distribution entity (SF6),1009555,111 N. Hope Street,34.05651,-118.24976,Los Angeles,LOS ANGELES COUNTY,CA,90012,"City of Los Angeles, Department of Water and Power (100%)",20331,DD,11
2012,MEXICHEM FLUOR INC.,1006675,4990B ICI ROAD,30.235778,-91.096005,SAINT GABRIEL,IBERVILLE,LA,70776,Mexichem Fluor Inc. (100%),123522,"C,L,OO",11
2012,MICROCHIP TECHNOLOGY INC,1004883,21015 SOUTHEAST STARK STREET,45.52065,-122.44749,GRESHAM,MULTNOMAH COUNTY,OR,97030,Microchip Technology Inc. (100%),63024,"C,I",11
2012,"MICRON TECHNOLOGY, INC.",1004325,8000 SOUTH FEDERAL WAY,43.5268,-116.1449,BOISE,ADA COUNTY,ID,83707,MICRON TECHNOLOGY INC (100%),37622,"C,I",11
2012,MagRetech LLC,1010145,301 Count Road 177,41.28298,-82.88773,Bellevue,SANDUSKY COUNTY,OH,44811,"Magnesium Refining Technologies, Inc. (100%)",315493,"C,T",11
2012,"Magnesium Products of America, Inc",1009621,2001 Industrial Dr,42.52464,-84.65003,Eaton Rapids,EATON COUNTY,MI,48827,Magnesium Products of America (100%),43911,T,11
2012,Maxim Integrated Products,1009983,3725 North First Street,37.41062,-121.94676,San Jose,SANTA CLARA COUNTY,CA,95134,"Maxim Integrated Products, Inc. (100%)",39402,"C,I",11
2012,Maxim Integrated Products,1009982,14320 SW JENKINS ROAD,45.502117,-122.824922,BEAVERTON,WASHINGTON COUNTY,OR,97005,"Maxim Integrated Products, Inc. (100%)",68446,"C,I",11
2012,Micrel LLC.,1011819,1849 Forturne Drive,37.40093,-121.89527,San Jose,SANTA CLARA COUNTY,CA,95131,,25494,"C,I",11
2012,Microchip Technology,1009792,1150 E. Cheyenne Mountain Boulevard,38.789493,-104.805939,Colorado Springs,EL PASO COUNTY,CO,80906,ATMEL CORP (100%),251243,"C,I",11
2012,Microchip Technology Inc.,1008768,1200 S. 52nd Street,33.41663,-111.96953,Tempe,MARICOPA COUNTY,AZ,85281,MICRON TECHNOLOGY INC (100%),59613,"C,I",11
2012,"Micron Technology, Inc.",1009805,9600 Godwin Drive,38.74876,-77.51142,Manassas,MANASSAS CITY,VA,20110,MICRON TECHNOLOGY INC (100%),288099,"C,I",11
2012,MidAmerican Energy Company,1009627,"666 Grand Avenue, Suite 500",41.58758,-93.62616,Des Moines,POLK COUNTY,IA,50309,BERKSHIRE HATHAWAY (100%),7405,DD,11
2012,"Mitsubishi Electric Power Products, Inc.",1005459,530 Keystone Drive,40.66715,-80.11272,Warrendale,ALLEGHENY,PA,15086,Mitsubishi Electric US Holdings (100%),32677,"OO,QQ,SS",11
2012,NIPSCO Electric Transmission,1010121,801 East 86th Avenue,41.46339,-87.32624,Merrillville,LAKE COUNTY,IN,46410,NISOURCE INC (100%),16845,DD,11
2012,NPPD T&D System,1010049,1414 15th Street,41.43107,-97.34489,Columbus,PLATTE COUNTY,NE,68601,NEBRASKA PUBLIC POWER DISTRICT (100%),10996,DD,11
2012,NSTAR Electric Company,1009897,800 Boylston Street,42.34863,-71.08273,Boston,SUFFOLK COUNTY,MA,2199,NORTHEAST UTILITIES (100%),14061,DD,11
2012,NXP Semiconductors - EB site,1010066,3501 Ed Bluestein Blvd.,30.27065,-97.66924,Austin,TRAVIS COUNTY,TX,78721,Freescale Semiconductor (100%),62411,"C,I",11
2012,NXP Semiconductors - OH site,1010067,6501 W. William Cannon Dr.,30.2368,-97.86504,Austin,TRAVIS COUNTY,TX,78735,Freescale Semiconductor (100%),61491,"C,I",11
2012,NXP Semiconductors Chandler Site,1010083,1300 N. Alma School Rd.,33.32412,-111.85919,Chandler,MARICOPA COUNTY,AZ,85224,FREESCALE SEMICONDUCTOR INC (100%),49825,"C,I",11
2012,"Neaton Auto Products Manufacturing, Inc.",1009879,975 South Franklin Street,39.73359,-84.62415,Eaton,PREBLE COUNTY,OH,45320,"Neaton Auto Products Manufacturing, Inc. (100%)",21407,"C,T",11
2012,Nevada Power d/b/a NV Energy Transmission,1009612,6226 West Sahara Ave,36.14427,-115.22733,Las Vegas,CLARK COUNTY,NV,89146,NV ENERGY (100%),2615,DD,11
2012,New England Power Company,1009741,40 Sylvan Road,42.396463,-71.271237,Waltham,MIDDLESEX,MA,2451,NATIONAL GRID USA INC (100%),28739,DD,11
2012,New Hampshire Transmission,1009614,PO Box 300 Lafayette Rd.,42.888904,-70.853616,Seabrook,ROCKINGHAM COUNTY,NH,3874,NEXTERA ENERGY INC (88.22889%); MASSACHUSETTS MUNICIPAL WHOLESALE ELECTRIC CO (11.5934%),8760,DD,11
2012,Newport Fab LLC (dba TowerJazz),1010139,4321 Jamboree Road,33.66197,-117.85845,Newport Beach,ORANGE COUNTY,CA,92660,Newport Fab LLC (100%),19130,"C,I",11
2012,Niagara Mohowk Electric,1010791,300 Erie Boulevard West,43.05085,-76.15701,Syracuse,ONONDAGA COUNTY,NY,13202,"Niagara Mohawk Holdings, Inc. (100%)",18224,DD,11
2012,Noranda Aluminum,1005534,391 St. Jude Industrial Park,36.51363,-89.57552,New Madrid,NEW MADRID COUNTY,MO,63869,Noranda Aluminum Holding Corporation (100%),244939,"C,F",11
2012,"NorthWestern Energy Electric Substations, MT",1009940,40 E. Broadway,46.01382,-112.53437,Butte,SILVER BOW COUNTY,MT,59701,NorthWestern Corporation (100%),7994,DD,11
2012,"NorthWestern Energy Electric Substations, SD",1010712,600 Market Street West,44.36751,-98.224,Huron,BEADLE,SD,57350,NorthWestern Corporation (100%),1655,DD,11
2012,"Northern States Power Company, A Minnesota Corporation - Subpart DD",1009542,414 Nicollet Mall,44.97967,-93.26989,Minneapolis,HENNEPIN COUNTY,MN,55401,XCEL ENERGY INC (100%),50094,DD,11
2012,ON Semiconductor,1008930,2300 Buckskin Rd,42.866748,-112.414601,Pocatello,BANNOCK,ID,83201,Semiconductor Component Industries (100%),15094,"C,I",11
2012,ON Semiconductor,1007527,23400 NE Glisan Street,45.524721,-122.426083,Gresham,MULTNOMAH COUNTY,OR,97030,Semiconductor Component Industries (100%),122573,"C,I",11
2012,ORMET PRIMARY ALUMINUM CORP,1003843,43840 STATE ROUTE 7,39.705,-80.841669,HANNIBAL,MONROE COUNTY,OH,43931,ORMET PRIMARY ALUMINUM CORP (100%),332624,"C,F",11
2012,OVEC\IKEC Transmission System,1009886,3932 U.S. Route 23,39.010117,-83.026022,Piketon,PIKE,OH,45661,OHIO VALLEY ELECTRIC CORP (100%),830,DD,11
2012,Oklahoma Gas & Electric Co.,1007416,321 N Harvey Mailcode WN50,35.471181,-97.516602,Oklahoma City,OKLAHOMA COUNTY,OK,73102,OGE ENERGY CORP (100%),53391,DD,11
2012,Oncor Electric Delivery,1008107,1616 Woodall Rodgers Freeway,32.78705,-96.80382,Dallas,DALLAS COUNTY,TX,75202,EFH Corp. (80.03%); Texas Transmission Holding Corporation (19.75%),57946,DD,11
2012,Orlando Utilities Commission Transmission and Distribution,1006480,100 W. Anderson St.,28.53696,-81.37909,Orlando,ORANGE COUNTY,FL,32801,ORLANDO UTILITIES COMMISSION (100%),404,DD,11
2012,PECO Transmission and Distribution,1000326,2301 Market Street  S7-2,39.832588,-75.424143,Philadelphia,DELAWARE,PA,19103,EXELON CORP (100%),64905,DD,11
2012,PGE T&D Facility,1010144,121 SW Salmon Street,45.52,-122.66999,Portland,MULTNOMAH COUNTY,OR,97204,Portland General Electric Company (100%),5613,DD,11
2012,PNM Electric Operations,1009440,4201 Edith Boulevard NE,35.12388,-106.6329,Albuquerque,BERNALILLO COUNTY,NM,87107,PNM RESOURCES INC (100%),14626,DD,11
2012,PPL Electric Utilities,1009569,2 North 9th Street,40.608388,-75.45599,Allentown,LEHIGH COUNTY,PA,18101,PPL Electric Utilities (100%),8894,DD,11
2012,PREPA Electrical Transmission and Distribution Equiment,1010191,Ponce de Leon Avenue Box 364267,18.466224,-66.105724,San Juan,SAN JUAN MUNICIPIO,PR,936,PUERTO RICO ELECTRIC POWER AUTHORITY COMMONWEALTH OF PUERTO RICO (100%),32773,DD,11
2012,PSE&G Subpart DD,1010796,80 Park Plaza,40.73811,-74.16993,Newark,ESSEX COUNTY,NJ,7102,PUBLIC SERVICE ENTERPRISE GROUP INC (100%),74608,DD,11
2012,PacifiCorp (T&D System),1009619,"1407 west North Temple, Suite 110",40.77141,-111.92972,Salt Lake City,SALT LAKE COUNTY,UT,84116,MID-AMERICAN ENERGY HOLDINGS CO (100%),123357,DD,11
2012,Pacific Gas and Electric Company (PG&E) - SF6 Emissions,1009578,77 Beale Street,37.79134,-122.39604,San Francisco,SAN FRANCISCO COUNTY,CA,94105,Pacific Gas and Electric Company (100%),60233,DD,11
2012,Pepco,1009801,3400 Benning Road NE,38.89656,-76.95738,Washington DE,DISTRICT OF COLUMBIA,DC,20019,PEPCO HOLDINGS INC (100%),80381,DD,11
2012,Polar Semiconductor LLC,1009807,2800 E Old Shakopee Rd,44.85312,-93.2301,Bloomington,HENNEPIN COUNTY,MN,55425,"Polar Semiconductor, Inc (100%)",92724,"C,I",11
2012,Public Service Company of Colorado - Subpart DD,1009543,414 Nicollet Mall,44.97967,-93.26989,Minneapolis,HENNEPIN COUNTY,MN,55401,XCEL ENERGY INC (100%),28924,DD,11
2012,Public Service of New Hampshire,1009443,PO Box 330,42.992301,-71.463171,Manchester,HILLSBOROUGH COUNTY,NH,3105,NORTHEAST UTILITIES (100%),7474,DD,11
2012,Puget Sound Energy T&D,1010301,10885 N.E. 4th Street,47.61373,-122.19453,Bellevue,KING COUNTY,WA,98004,Puget Sound Energy (100%),12271,DD,11
2012,QORVO,1010033,7628 Thorndike Road,36.07565,-79.96503,Greensboro,GUILFORD COUNTY,NC,27409,R F Micro Devices (100%),51419,"C,I",11
2012,"Qorvo US, Inc.",1010254,2300 NE Brookwood Parkway,45.539682,-122.936288,Hillsboro,WASHINGTON COUNTY,OR,97124,"TriQuint Semiconductor, Inc. (100%)",62765,"C,I",11
2012,REYNOLDS METALS ST LAWRENCE REDUCTION PL,1002485,194 COUNTY ROUTE 45,44.982804,-74.748897,MASSENA,ST. LAWRENCE COUNTY,NY,13662,ALCOA INC (100%),601152,"C,F,TT",11
2012,S&C Electric Company,1009615,6601 N. Ridge Blvd.,42.00231,-87.67662,Chicago,COOK COUNTY,IL,60626,S&C Electric Company (100%),47046,"C,QQ,SS",11
2012,SAN DIEGO GAS & ELECTRIC (Entity SF6),1009921,8315 Century Park Court,32.82273,-117.14293,San Diego,SAN DIEGO COUNTY,CA,92123,SEMPRA ENERGY INC (100%),21747,DD,11
2012,SCE&G Electric Power Delivery,1009695,220 Operations Way,33.956548,-81.047512,Cayce,LEXINGTON,SC,29033,SCANA CORP (100%),7850,DD,11
2012,SKYWATER TECHNOLOGY FOUNDRY INC,1000354,2401 E. 86TH ST.,44.84786,-93.23745,BLOOMINGTON,HENNEPIN COUNTY,MN,55425,CYPRESS SEMICONDUCTOR CORP (100%),125806,"C,I",11
2012,Salt River Project - T & D Equipment,1009888,1521 N. Project Drive,33.447479,-111.952819,Tempe,MARICOPA,AZ,85281,SALT RIVER PROJECT (67.9%); EL PASO ELECTRIC CO (6.04%); Southern California Edison (5.27%); PNM RESOURCES INC (3.91%); ARIZONA PUBLIC SERVICE CO (13.58%); SOUTHERN CALIFORNIA PUBLIC POWER AUTHORITY (1.41%),6920,DD,11
2012,Samsung Austin Semiconductor,1009872,12100 Samsung Blvd,30.375,-97.631386,Austin,TRAVIS,TX,78754,Samsung Austin Semiconductor (100%),503104,"C,I",11
2012,Santee Cooper T and D,1009719,1 Riverwood Drive,33.19869,-79.98041,Moncks Corner,BERKELEY COUNTY,SC,29461,Santee Cooper (100%),11377,DD,11
